dataset,model_id,horizon_step,MAE,WAPE
M5,itransformer,22,3.357364011105196,0.9728282834211005
M5,itransformer,23,2.787528913072598,0.9077683485695073
M5,itransformer,24,2.862209627584175,0.8920341406784179
M5,itransformer,25,3.5233694274300413,0.8617200185661187
M5,itransformer,26,3.7689428051496727,0.9675643437958494
M5,itransformer,27,4.381215725084882,0.8758215681434678
M5,itransformer,28,3.5753937104969844,0.9428910283687458
M5,mage_native,1,1.7978637890016407,0.6711893557635956
M5,mage_native,2,1.376463385902483,0.6533313894493769
M5,mage_native,3,1.609402830133295,0.7070325808336044
M5,mage_native,4,2.5445056174571317,0.7060441586862872
M5,mage_native,5,3.0961297732450204,0.7514786493697052
M5,mage_native,6,4.101154627314952,0.7436226182306297
M5,mage_native,7,3.439351016373455,0.7654448903790576
M5,mage_native,8,2.1060775610241738,0.710253804771106
M5,mage_native,9,2.1561691696477663,0.8886045013099538
M5,mage_native,10,2.3046447371866376,0.8071006264847842
M5,mage_native,11,2.224636841997688,0.8463189937356344
M5,mage_native,12,3.2887054288715816,0.8098981873011959
M5,mage_native,13,4.033801933425553,0.7570745972345765
M5,mage_native,14,3.4708425412466175,0.7719641551166626
M5,mage_native,15,2.9413473570748105,0.7689073529393772
M5,mage_native,16,2.477328921196821,0.6906997857791226
M5,mage_native,17,2.427884459738723,0.7458267466639399
M5,mage_native,18,2.8518116431230287,0.8391252776967927
M5,mage_native,19,3.314001164581615,0.6635376214871299
M5,mage_native,20,4.075466839906208,0.8383516580181359
M5,mage_native,21,3.6161184098438772,0.837840361577893
M5,mage_native,22,3.187400759899138,0.9314681628133263
M5,mage_native,23,2.4720554308845077,0.7927957104579746
M5,mage_native,24,2.4875175210283667,0.7762708706948457
M5,mage_native,25,3.0393657107671137,0.7555746200205119
M5,mage_native,26,3.523974306434163,0.9651527987179078
M5,mage_native,27,3.936965943051123,0.8037869266919827
M5,mage_native,28,3.374136089561162,0.9643172230491085
M5,mage_no_graph,1,1.8310999076528889,0.6747640582532125
M5,mage_no_graph,2,1.358783303967815,0.6380558807509252
M5,mage_no_graph,3,1.6525203310077532,0.6936330388977389
M5,mage_no_graph,4,2.6557164423651334,0.727485203063646
M5,mage_no_graph,5,3.239758918746206,0.7707564472986568
M5,mage_no_graph,6,4.277036668477942,0.7639529062107842
M5,mage_no_graph,7,3.5996472013470378,0.7866447286676599
M5,mage_no_graph,8,2.1930268601682554,0.7393206036349184
M5,mage_no_graph,9,2.196299035433697,0.8899777024669068
M5,mage_no_graph,10,2.3507044414334275,0.8271749048519611
M5,mage_no_graph,11,2.252658770552744,0.8843520665065183
M5,mage_no_graph,12,3.4091017994109865,0.8180799505643158
M5,mage_no_graph,13,4.125715908455306,0.7871990817300066
M5,mage_no_graph,14,3.4870082966684373,0.7560627766064144
M5,mage_no_graph,15,2.9210031265001977,0.76194493538393
M5,mage_no_graph,16,2.607664246004029,0.7373692650196616
M5,mage_no_graph,17,2.5927489629148273,0.7982703810149423
M5,mage_no_graph,18,3.0361495625893125,0.8906842730485347
M5,mage_no_graph,19,3.436642661053949,0.7082846571728211
M5,mage_no_graph,20,4.202479526139566,0.8661700598991892
M5,mage_no_graph,21,3.7238475743284516,0.8762919006342687
M5,mage_no_graph,22,3.427110414517063,1.022325496013227
M5,mage_no_graph,23,2.5997112447502277,0.8682028981676781
M5,mage_no_graph,24,2.6465754869205367,0.8335878013625423
M5,mage_no_graph,25,3.261779220021088,0.8164371605481767
M5,mage_no_graph,26,3.70873261222222,1.0321929377964614
M5,mage_no_graph,27,4.153697496055867,0.8768689340139239
M5,mage_no_graph,28,3.6074779048182624,1.0337037317973226
M5,mage_placebo,1,1.7701750559743816,0.6647096626044937
M5,mage_placebo,2,1.3520631690256666,0.6460426161932465
M5,mage_placebo,3,1.552814177671206,0.6894146054483131
M5,mage_placebo,4,2.4670115716953145,0.6897590512612428
M5,mage_placebo,5,3.007854810680182,0.7346404548097856
M5,mage_placebo,6,3.9459613520567256,0.7228993097862664
M5,mage_placebo,7,3.378607996770563,0.7535958506747276
M5,mage_placebo,8,2.0693348913263807,0.69887008552774
M5,mage_placebo,9,2.1011311870871,0.8707981539939316
M5,mage_placebo,10,2.2634625918132016,0.7963660269031397
M5,mage_placebo,11,2.1994337785164797,0.8404459861558459
M5,mage_placebo,12,3.2520039253728035,0.8052790679044203
M5,mage_placebo,13,3.9650891902916174,0.7481597415428557
M5,mage_placebo,14,3.4127628724125247,0.7621415029276799
M5,mage_placebo,15,2.895621250538776,0.7591006326817419
M5,mage_placebo,16,2.45951734844079,0.6866606464229189
M5,mage_placebo,17,2.404516067990263,0.7395315916125077
M5,mage_placebo,18,2.8425720990552095,0.8382927033302375
M5,mage_placebo,19,3.3328156031889518,0.6647994531479009
M5,mage_placebo,20,4.091397958516753,0.8444835680978247
M5,mage_placebo,21,3.5829055777193264,0.8313217066884362
M5,mage_placebo,22,3.180695037998512,0.9342926601612379
M5,mage_placebo,23,2.45165194301912,0.7873914246765564
M5,mage_placebo,24,2.4732966658247517,0.7721737812713354
M5,mage_placebo,25,3.0290271715364523,0.7532145031037571
M5,mage_placebo,26,3.5203068072457415,0.9736367177929489
M5,mage_placebo,27,3.8953677493756933,0.795587430542515
M5,mage_placebo,28,3.389187781984722,0.97250606405705
M5,metadata_embedding_tcn,1,1.5932929151955948,0.6270486982232004
M5,metadata_embedding_tcn,2,1.2879806275261039,0.6199274231857016
M5,metadata_embedding_tcn,3,1.3987990821309295,0.6311602199891293
M5,metadata_embedding_tcn,4,2.4497916583109784,0.6841569628087032
M5,metadata_embedding_tcn,5,2.929122969949687,0.741784852245339
M5,metadata_embedding_tcn,6,4.135016645343951,0.7347405107465116
M5,metadata_embedding_tcn,7,3.2766332110872978,0.7349254681534012
M5,metadata_embedding_tcn,8,2.047469801851261,0.6918506453158253
M5,metadata_embedding_tcn,9,2.072919832593129,0.8490934403168509
M5,metadata_embedding_tcn,10,2.072125275525046,0.7517134948561179
M5,metadata_embedding_tcn,11,2.0367970240704807,0.8379926166965848
M5,metadata_embedding_tcn,12,2.735357557733854,0.6708305874859265
M5,metadata_embedding_tcn,13,3.813474833799733,0.7396383565984841
M5,metadata_embedding_tcn,14,3.178304786354671,0.7207327947057122
M5,metadata_embedding_tcn,15,2.769534578864221,0.7429367917025266
M5,metadata_embedding_tcn,16,2.530725683492643,0.726123883702815
M5,metadata_embedding_tcn,17,2.327104416324033,0.737041424961367
M5,metadata_embedding_tcn,18,2.8908339848121005,0.8567795116226868
M5,metadata_embedding_tcn,19,3.2526587688076645,0.6996442946763808
M5,metadata_embedding_tcn,20,3.895051325176969,0.7651892516505162
M5,metadata_embedding_tcn,21,3.607208643007426,0.8213980592387468
M5,metadata_embedding_tcn,22,3.050052972469065,0.8463658931967852
M5,metadata_embedding_tcn,23,2.3976105616968355,0.7891212693327341
M5,metadata_embedding_tcn,24,2.4615024532064975,0.7798547685887391
M5,metadata_embedding_tcn,25,3.135222505198585,0.7916898468004866
M5,metadata_embedding_tcn,26,3.1918995930640786,0.8401841755199942
M5,metadata_embedding_tcn,27,3.9259496231505904,0.7993849220862347
M5,metadata_embedding_tcn,28,3.2774986732521176,0.8286836215435399
M5,mixlinear,1,2.358284944930562,0.9347150060949859
M5,mixlinear,2,1.8973254549190588,0.9562944799890174
M5,mixlinear,3,2.1504885728988383,0.995417779783106
M5,mixlinear,4,3.171393279952032,0.9302346139156126
M5,mixlinear,5,3.4459944718505864,0.8537463093676579
M5,mixlinear,6,4.743899875860891,0.8323622640793258
M5,mixlinear,7,3.6701785258672857,0.8334609649701605
M5,mixlinear,8,2.3856260743774014,0.8239387265873834
M5,mixlinear,9,2.290499943421211,0.9343487987050774
M5,mixlinear,10,2.596025562396756,0.9490689414323461
M5,mixlinear,11,2.504276218384872,0.9944802050144931
M5,mixlinear,12,3.527209921236391,0.8729169690517238
M5,mixlinear,13,4.722342428454646,0.9345751881595198
M5,mixlinear,14,3.816055341414464,0.8547032070984668
M5,mixlinear,15,3.6742961579634823,1.0772849577644583
M5,mixlinear,16,3.188205937102989,0.9806005659751776
M5,mixlinear,17,3.060500152795403,1.0148311199971478
M5,mixlinear,18,3.4261933545639485,1.0356283114052356
M5,mixlinear,19,3.8150779608591106,0.8133785905954309
M5,mixlinear,20,4.592862629743269,0.9469265077073232
M5,mixlinear,21,4.158745045720796,0.9740515512952409
M5,mixlinear,22,3.3523688119134785,0.9843307148113216
M5,mixlinear,23,2.8425266805622313,0.9511714498769757
M5,mixlinear,24,2.8094410208272347,0.8891095461115539
M5,mixlinear,25,3.6154788641650004,0.8985991836465773
M5,mixlinear,26,3.7030707665063716,0.9551084547302096
M5,mixlinear,27,4.471439681965628,0.9314984305763573
M5,mixlinear,28,3.5756593499654605,0.9411063659026091
M5,mtgnn_native,1,1.6757721351292902,0.6628125502390149
M5,mtgnn_native,2,1.3439284524178983,0.667904381653625
M5,mtgnn_native,3,1.5187941652515695,0.7114275845402254
M5,mtgnn_native,4,2.5507618399714924,0.7621566355286201
M5,mtgnn_native,5,3.123534283655937,0.8247298299406645
M5,mtgnn_native,6,4.146950870707637,0.8519718383684184
M5,mtgnn_native,7,3.374182696220695,0.8140791674374391
M5,mtgnn_native,8,2.207671449356425,0.7769411574522234
M5,mtgnn_native,9,2.0404103286278343,0.8698628586577313
M5,mtgnn_native,10,2.114790742626891,0.8092467739975002
M5,mtgnn_native,11,2.2632757328332826,0.9859399019181085
M5,mtgnn_native,12,3.133530677227234,0.8779043713629572
M5,mtgnn_native,13,4.24309199143684,0.9174670413298303
M5,mtgnn_native,14,3.1509236311982676,0.7422096471256192
M5,mtgnn_native,15,2.9495456818823937,0.8308782012361399
M5,mtgnn_native,16,2.6516398986870495,0.7789382009484568
M5,mtgnn_native,17,2.4616422431773426,0.797111349966802
M5,mtgnn_native,18,3.002322114642169,0.9078120407833514
M5,mtgnn_native,19,3.372309690301111,0.649975865881976
M5,mtgnn_native,20,4.036018092865929,0.9081451286230274
M5,mtgnn_native,21,3.8550103505406486,0.9915610577636489
M5,mtgnn_native,22,2.973423690496036,0.8973827150405648
M5,mtgnn_native,23,2.4971417797890343,0.8570645942858074
M5,mtgnn_native,24,2.5544825704653324,0.827065761205024
M5,mtgnn_native,25,3.1580461800598574,0.7954612627125166
M5,mtgnn_native,26,3.342796929059895,1.0115960634458103
M5,mtgnn_native,27,4.113524819772553,0.9762053951925134
M5,mtgnn_native,28,3.279716205801585,0.921987012293498
M5,mtgnn_no_graph,1,1.6978479595509945,0.6514786533261251
M5,mtgnn_no_graph,2,1.4611115489913908,0.6814583710838186
M5,mtgnn_no_graph,3,1.383495300404374,0.6264929308328677
M5,mtgnn_no_graph,4,2.4842407629224414,0.6897507712415221
M5,mtgnn_no_graph,5,3.0620185098622317,0.7788149821227197
M5,mtgnn_no_graph,6,3.743553385982451,0.7013123736240144
M5,mtgnn_no_graph,7,3.2741903886681905,0.7591386785915955
M5,mtgnn_no_graph,8,2.3870748836397664,0.8168602529900889
M5,mtgnn_no_graph,9,2.137592342843152,0.8883374884460782
M5,mtgnn_no_graph,10,2.368696805525479,0.8593480413844203
M5,mtgnn_no_graph,11,2.1264688620318655,0.9140278168858266
M5,mtgnn_no_graph,12,2.85337300390626,0.7279549979654223
M5,mtgnn_no_graph,13,3.8985595605060186,0.8339653106719342
M5,mtgnn_no_graph,14,3.0737705634981625,0.7052823945119711
M5,mtgnn_no_graph,15,2.838685482428812,0.7899419287308271
M5,mtgnn_no_graph,16,2.4898595001736807,0.7315517930631675
M5,mtgnn_no_graph,17,2.286222018924668,0.7282330709412664
M5,mtgnn_no_graph,18,2.8622844624195114,0.8612201753231629
M5,mtgnn_no_graph,19,3.385508854062883,0.6379072062551169
M5,mtgnn_no_graph,20,3.523727471616556,0.7583885586942007
M5,mtgnn_no_graph,21,3.5349527703575148,0.8849490790360868
M5,mtgnn_no_graph,22,3.030171065924712,0.9284264657915211
M5,mtgnn_no_graph,23,2.349091488759919,0.800307519313221
M5,mtgnn_no_graph,24,2.4106639394789564,0.7728013159731296
M5,mtgnn_no_graph,25,2.9819757285447404,0.7498909673509708
M5,mtgnn_no_graph,26,3.140626169934317,0.9393930811468204
M5,mtgnn_no_graph,27,3.8921480780904307,0.8985596694815681
M5,mtgnn_no_graph,28,3.228301029026876,0.9712368706698756
M5,mtgnn_placebo,1,1.671289117022613,0.6422934586765303
M5,mtgnn_placebo,2,1.5180323018366542,0.7078425669003561
M5,mtgnn_placebo,3,1.4043386173469048,0.6587169171951374
M5,mtgnn_placebo,4,2.423421665730047,0.6827574551343476
M5,mtgnn_placebo,5,3.1230160379674525,0.7890237632232635
M5,mtgnn_placebo,6,3.7960182196421863,0.7180100830645446
M5,mtgnn_placebo,7,3.262242055028809,0.7524233284148762
M5,mtgnn_placebo,8,2.4349178785619174,0.8338803834105614
M5,mtgnn_placebo,9,2.1128092679580286,0.8803442188331618
M5,mtgnn_placebo,10,2.29411138720454,0.8444093268654638
M5,mtgnn_placebo,11,2.146393203969188,0.9214682964582614
M5,mtgnn_placebo,12,2.8971451035391733,0.7637878926949805
M5,mtgnn_placebo,13,4.005797758626603,0.84552963993012
M5,mtgnn_placebo,14,3.126309382072851,0.7237146991637179
M5,mtgnn_placebo,15,2.830964543324332,0.7857779312973867
M5,mtgnn_placebo,16,2.5643258986087734,0.7540847796712207
M5,mtgnn_placebo,17,2.4378235781571056,0.7789568423498701
M5,mtgnn_placebo,18,2.9749848156592544,0.9098109996102764
M5,mtgnn_placebo,19,3.5044627938304607,0.661116959623086
M5,mtgnn_placebo,20,3.7923799638854865,0.8294616800003536
M5,mtgnn_placebo,21,3.7808521732935154,0.969567037891463
M5,mtgnn_placebo,22,2.9913773597413558,0.8924103221758409
M5,mtgnn_placebo,23,2.4906042077935036,0.8409800479864701
M5,mtgnn_placebo,24,2.599175521437033,0.8371069321310981
M5,mtgnn_placebo,25,3.160527095361038,0.796138755999327
M5,mtgnn_placebo,26,3.3633015224917067,1.0628238004975032
M5,mtgnn_placebo,27,3.965004288414378,0.9124595561886559
M5,mtgnn_placebo,28,3.3257219658957586,0.9859299304789134
M5,nlinear,1,1.8155892286403679,0.674682124470274
M5,nlinear,2,1.349266231060028,0.6517968405035529
M5,nlinear,3,1.6438383415525344,0.732576542877138
M5,nlinear,4,2.980790229546435,0.8474106567005938
M5,nlinear,5,3.3212996657247893,0.7748630433263269
M5,nlinear,6,4.008410516896365,0.7000690799720074
M5,nlinear,7,3.419919226419778,0.7452105937297473
M5,nlinear,8,2.3251715473186825,0.7886665749674937
M5,nlinear,9,2.2228317030050135,0.8417982040947158
M5,nlinear,10,2.347991023755368,0.8321378474669943
M5,nlinear,11,2.4845955595558076,0.9060157580854666
M5,nlinear,12,3.3818847693778853,0.8080123600481548
M5,nlinear,13,4.505604760367193,0.8288542943604482
M5,nlinear,14,3.6354214273853063,0.7832662435882898
M5,nlinear,15,3.237297662945441,0.8338098572007194
M5,nlinear,16,2.7949569857782786,0.8079970755112149
M5,nlinear,17,2.7981933335831135,0.8695565149048406
M5,nlinear,18,3.179660169320342,0.9132781805378125
M5,nlinear,19,3.7297216074886146,0.8304794332332955
M5,nlinear,20,4.517853434439059,0.8471613351631356
M5,nlinear,21,4.075442952763887,0.9149855729001786
M5,nlinear,22,3.3643078231149253,0.9580568651468366
M5,nlinear,23,2.8091797283034268,0.9012703522021651
M5,nlinear,24,2.8181771609518265,0.881502596263976
M5,nlinear,25,3.5283368267394883,0.8682667977363907
M5,nlinear,26,3.6604843443190607,0.874524690269834
M5,nlinear,27,4.19324319910856,0.8225710220138869
M5,nlinear,28,3.4207628320764614,0.9008069960035697
M5,patchtst,1,1.8968943419187891,0.6617549984394114
M5,patchtst,2,1.6897434939572842,0.7205932380992236
M5,patchtst,3,1.3491870842046207,0.5743109763886067
M5,patchtst,4,3.0931177700927233,0.8257846971649463
M5,patchtst,5,3.5053433393990554,0.8061039187675766
M5,patchtst,6,4.354697204776752,0.7296613872488003
M5,patchtst,7,3.527921915385458,0.7475049853671112
M5,patchtst,8,2.313012787340968,0.7764768244175765
M5,patchtst,9,2.4627511839255876,0.9096991797506612
M5,patchtst,10,2.24178895369908,0.7831202692793157
M5,patchtst,11,2.3521591988058734,0.8811865811555908
M5,patchtst,12,2.9357302585961644,0.6936364032736605
M5,patchtst,13,3.9909943922802253,0.7532334670788082
M5,patchtst,14,3.423967805697962,0.7358196881298782
M5,patchtst,15,2.972448999913018,0.7681033699111253
M5,patchtst,16,2.531502504416822,0.7105496640744626
M5,patchtst,17,2.446960011400558,0.7480734054727536
M5,patchtst,18,3.2031410689983106,0.9064281738366583
M5,patchtst,19,3.723950487623612,0.7890134909510009
M5,patchtst,20,4.001830626803415,0.7704742821028309
M5,patchtst,21,3.9837234706422433,0.9027914192204578
M5,patchtst,22,3.0932210638567255,0.8651918899775837
M5,patchtst,23,2.750096656050947,0.8417743510156415
M5,patchtst,24,2.7297605821471893,0.8247855515694389
M5,patchtst,25,3.184249400991349,0.7768508083214894
M5,patchtst,26,3.2947734133880817,0.9190849974388894
M5,patchtst,27,3.9247309399055847,0.7854180198713682
M5,patchtst,28,3.5632537139970584,1.036391426683054
M5,seasonal_naive,1,2.2777778130990485,0.9183861396543719
M5,seasonal_naive,2,1.8814814708851004,0.9882897502269774
M5,seasonal_naive,3,2.470370453375357,1.290763237168028
M5,seasonal_naive,4,3.2481480739734785,0.8610921256723808
M5,seasonal_naive,5,2.874074028156422,0.7153021199378787
M5,seasonal_naive,6,3.8037039580168543,0.6704646173509121
M5,seasonal_naive,7,3.318518431981405,0.7023507940410596
M5,seasonal_naive,8,3.0555555520234283,1.1160317006545022
M5,seasonal_naive,9,2.648148187001546,1.2491605772455359
M5,seasonal_naive,10,3.333333381017049,1.4949317507723758
M5,seasonal_naive,11,2.611111134069937,1.0401844962187115
M5,seasonal_naive,12,2.7518518094663267,0.6797829484864554
M5,seasonal_naive,13,3.7814815591882778,0.7260595613167741
M5,seasonal_naive,14,3.1518519260265205,0.698116113262778
M5,seasonal_naive,15,3.1740742065288408,1.0555830435543647
M5,seasonal_naive,16,2.8703703721364335,0.9779449470603158
M5,seasonal_naive,17,3.5333333068423802,1.3132027979044214
M5,seasonal_naive,18,3.1259259612471966,0.875951911074023
M5,seasonal_naive,19,2.8814814708851,0.638055158599447
M5,seasonal_naive,20,3.6666667920571787,0.701031464911518
M5,seasonal_naive,21,3.5111111058129203,0.7625428750902511
M5,seasonal_naive,22,3.2814816157023103,1.1450155514264455
M5,seasonal_naive,23,2.9629629700272173,1.1656498090820768
M5,seasonal_naive,24,3.566666709052192,1.2432805208271926
M5,seasonal_naive,25,3.6814816015738026,0.9275566253811159
M5,seasonal_naive,26,2.907407340296993,0.7170416873195173
M5,seasonal_naive,27,3.544444539811876,0.7211294436324834
M5,seasonal_naive,28,3.0592593193054207,0.7196728430048044
M5,semantic_knn_tcn,1,1.5762832687776767,0.6114488790964558
M5,semantic_knn_tcn,2,1.2520577431828888,0.6015899523992454
M5,semantic_knn_tcn,3,1.330399716820246,0.6087470619622529
M5,semantic_knn_tcn,4,2.463408867518107,0.6812963837066859
M5,semantic_knn_tcn,5,2.850415846346705,0.6993519222419167
M5,semantic_knn_tcn,6,3.937001900614044,0.6795355284563718
M5,semantic_knn_tcn,7,3.1936521982153256,0.7085342322937834
M5,semantic_knn_tcn,8,2.051996952920784,0.6874663576674678
M5,semantic_knn_tcn,9,1.9911832109369614,0.7859071710549383
M5,semantic_knn_tcn,10,2.0721268357686053,0.7250266433332817
M5,semantic_knn_tcn,11,1.962763371180605,0.7997130434086229
M5,semantic_knn_tcn,12,2.6906254655601067,0.664272584650403
M5,semantic_knn_tcn,13,3.7672609545750384,0.7331799347950112
M5,semantic_knn_tcn,14,2.956097318103284,0.6668000646829214
M5,semantic_knn_tcn,15,2.7166828609727047,0.7278282262886635
M5,semantic_knn_tcn,16,2.4590457998676065,0.701918502273421
M5,semantic_knn_tcn,17,2.2393001143211198,0.6959318802735334
M5,semantic_knn_tcn,18,2.7367246761182207,0.8131866806509579
M5,semantic_knn_tcn,19,3.0616439770585226,0.6497184261508341
M5,semantic_knn_tcn,20,3.6825739716306143,0.7399105335603445
M5,semantic_knn_tcn,21,3.393309013895047,0.7917602093339382
M5,semantic_knn_tcn,22,2.9141705915515805,0.8324416859727923
M5,semantic_knn_tcn,23,2.2165717385433337,0.7185283382194901
M5,semantic_knn_tcn,24,2.2981015972149224,0.7225489879342875
M5,semantic_knn_tcn,25,2.8680679316873903,0.7231333228427785
M5,semantic_knn_tcn,26,2.934618855700081,0.8054668639308361
M5,semantic_knn_tcn,27,3.652830935775498,0.7598741526479088
M5,semantic_knn_tcn,28,3.1243184794246415,0.8128728478307656
M5,semantic_placebo_tcn,1,1.7046196580485062,0.6684054002841976
M5,semantic_placebo_tcn,2,1.33580298791697,0.6476088664684418
M5,semantic_placebo_tcn,3,1.4974793032547575,0.6794559420507287
M5,semantic_placebo_tcn,4,2.6175794578812743,0.7204006765655587
M5,semantic_placebo_tcn,5,3.075652118726277,0.7656129533251099
M5,semantic_placebo_tcn,6,4.193581889606552,0.7386956002483078
M5,semantic_placebo_tcn,7,3.2924374869944137,0.7393036917025233
M5,semantic_placebo_tcn,8,2.062528665455771,0.692116410984556
M5,semantic_placebo_tcn,9,2.115641779443364,0.860924175582504
M5,semantic_placebo_tcn,10,2.101238428920875,0.7473770924297581
M5,semantic_placebo_tcn,11,2.0944628619301464,0.8478114349083513
M5,semantic_placebo_tcn,12,2.790876474222283,0.6907951617234606
M5,semantic_placebo_tcn,13,3.958915945648411,0.769398640139011
M5,semantic_placebo_tcn,14,3.115764447825926,0.7023444901525833
M5,semantic_placebo_tcn,15,2.839609277193193,0.7596523722531416
M5,semantic_placebo_tcn,16,2.5135406947614234,0.7131353527878308
M5,semantic_placebo_tcn,17,2.353892413793522,0.7325124688353286
M5,semantic_placebo_tcn,18,2.863738407396976,0.8407099333577774
M5,semantic_placebo_tcn,19,3.413744835905087,0.7348031505531676
M5,semantic_placebo_tcn,20,3.913005828195148,0.7642116621090896
M5,semantic_placebo_tcn,21,3.6365749137637056,0.8139916354187146
M5,semantic_placebo_tcn,22,3.0440616295293523,0.8380792464747109
M5,semantic_placebo_tcn,23,2.354073206142143,0.7585172516793353
M5,semantic_placebo_tcn,24,2.4196147738783447,0.7580960004135835
M5,semantic_placebo_tcn,25,3.0906457458565266,0.7762038928148082
M5,semantic_placebo_tcn,26,3.195381689365999,0.8132114794264541
M5,semantic_placebo_tcn,27,3.787158148156272,0.7522093582683085
M5,semantic_placebo_tcn,28,3.215806362364027,0.7872241250098783
M5,tcn_business,1,1.859588456797747,0.7068119011512908
M5,tcn_business,2,1.5494822980537093,0.7330359650618355
M5,tcn_business,3,1.7286589911782448,0.7759898322250297
M5,tcn_business,4,2.6940574726664726,0.755003410377601
M5,tcn_business,5,3.1008741814597154,0.7401059305128614
M5,tcn_business,6,4.30522447336971,0.7369753503903627
M5,tcn_business,7,3.3502463616338773,0.7356992681512886
M5,tcn_business,8,2.193215081721176,0.7585447767057961
M5,tcn_business,9,1.9536715682733943,0.7621157411803426
M5,tcn_business,10,2.23304481163253,0.7896545548707093
M5,tcn_business,11,2.125764189724937,0.7808838534263637
M5,tcn_business,12,2.9423569902593707,0.7129596472457247
M5,tcn_business,13,4.0177841748168435,0.766759827878494
M5,tcn_business,14,3.177090947918686,0.7073428000487242
M5,tcn_business,15,2.8772404140528334,0.7533364278934078
M5,tcn_business,16,2.6899297741092285,0.7685118705449662
M5,tcn_business,17,2.4946125200225246,0.7777285080779138
M5,tcn_business,18,2.836370954524588,0.8142236082555819
M5,tcn_business,19,3.314776044329743,0.7411917595146192
M5,tcn_business,20,3.9346169972677294,0.7636949581016952
M5,tcn_business,21,3.618543127271128,0.7955529645437742
M5,tcn_business,22,3.057041819798358,0.8199380916346273
M5,tcn_business,23,2.501135562360287,0.8110546784089279
M5,tcn_business,24,2.579418491360582,0.8030051616827968
M5,tcn_business,25,3.1810906050197874,0.785639449180469
M5,tcn_business,26,3.320298836113494,0.8406700240590186
M5,tcn_business,27,4.018479828665286,0.8170622822522853
M5,tcn_business,28,3.2462054321059473,0.8145585716120857
M5,tcn_no_graph,1,1.6561618764249515,0.6275963637581192
M5,tcn_no_graph,2,1.2752262573298296,0.6007527778752804
M5,tcn_no_graph,3,1.466722967630873,0.6430665105881936
M5,tcn_no_graph,4,2.648066901383249,0.7206595177503397
M5,tcn_no_graph,5,2.995929553157529,0.7115449135323052
M5,tcn_no_graph,6,4.100454152463706,0.6868287765192145
M5,tcn_no_graph,7,3.2394831675610702,0.6783702332792902
M5,tcn_no_graph,8,2.0921310293879127,0.705361404178781
M5,tcn_no_graph,9,1.9262127111826872,0.7410521825649553
M5,tcn_no_graph,10,2.1625192537547355,0.748623773142782
M5,tcn_no_graph,11,2.1019843183061173,0.7692180772897841
M5,tcn_no_graph,12,2.9610902135133927,0.6871642990465338
M5,tcn_no_graph,13,3.9529657713562987,0.7222525097833074
M5,tcn_no_graph,14,2.9863779907574717,0.6467447479577663
M5,tcn_no_graph,15,2.870797301393094,0.7349285893982676
M5,tcn_no_graph,16,2.616155960364842,0.7356498277841805
M5,tcn_no_graph,17,2.398036771371133,0.7333284520106104
M5,tcn_no_graph,18,2.8849404957375406,0.8249862692428952
M5,tcn_no_graph,19,3.485642553580764,0.7790978083967052
M5,tcn_no_graph,20,3.9785180352904175,0.7348495153354813
M5,tcn_no_graph,21,3.626035718141514,0.7789964532917943
M5,tcn_no_graph,22,3.0672394753054335,0.8180869117412094
M5,tcn_no_graph,23,2.5533685788972145,0.8200810682703359
M5,tcn_no_graph,24,2.5826456268168525,0.8014748018545904
M5,tcn_no_graph,25,3.2582019406520293,0.8049312350047357
M5,tcn_no_graph,26,3.3314640896463836,0.8377352922426515
M5,tcn_no_graph,27,3.9171692398871167,0.7853817972582163
M5,tcn_no_graph,28,3.425643901158998,0.8753382603287138
M5,tcn_stat_confidence,1,1.8894124810043493,0.6961487943428689
M5,tcn_stat_confidence,2,1.4636040432125699,0.6787181184823559
M5,tcn_stat_confidence,3,1.6654346731617862,0.7117099515500604
M5,tcn_stat_confidence,4,2.8231556520026957,0.7683961794815295
M5,tcn_stat_confidence,5,3.2149502372679613,0.7618793770814638
M5,tcn_stat_confidence,6,4.514750141413583,0.7747498388061945
M5,tcn_stat_confidence,7,3.49112940599429,0.7503399717261217
M5,tcn_stat_confidence,8,2.2580819665971728,0.7658720409998144
M5,tcn_stat_confidence,9,2.095020414755484,0.8189214345381093
M5,tcn_stat_confidence,10,2.317264243895993,0.8182974267709271
M5,tcn_stat_confidence,11,2.2782769141327823,0.8401020037333153
M5,tcn_stat_confidence,12,3.223993212053621,0.7635724995107059
M5,tcn_stat_confidence,13,4.342883594554883,0.8277377455719946
M5,tcn_stat_confidence,14,3.328802460565427,0.7236264715833767
M5,tcn_stat_confidence,15,3.0141225924094517,0.7848056659648015
M5,tcn_stat_confidence,16,2.7579371044389256,0.7760647473049281
M5,tcn_stat_confidence,17,2.5729394961102505,0.7880252973743844
M5,tcn_stat_confidence,18,3.046424578654545,0.8643426155398392
M5,tcn_stat_confidence,19,3.6651750336090725,0.7980032783599543
M5,tcn_stat_confidence,20,4.351724134587948,0.8535262742134613
M5,tcn_stat_confidence,21,3.9156955327332756,0.8655587585677736
M5,tcn_stat_confidence,22,3.3066622397965855,0.9129523750657342
M5,tcn_stat_confidence,23,2.7996796325768956,0.9289623051239269
M5,tcn_stat_confidence,24,2.7993987984771347,0.8802325039419371
M5,tcn_stat_confidence,25,3.4623205989783195,0.8570347183970386
M5,tcn_stat_confidence,26,3.7025782655786585,0.9945297963986097
M5,tcn_stat_confidence,27,4.419910753159611,0.9476791414667615
